PRODUCT,PREDICTION,DISTANCE
5000152,1,1.4611744947633
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000152,1,1.461188770688151
5000054,1,1.4620016891818979
5000054,1,1.4620016891818979
5000054,1,1.4620016891818979
5000054,1,1.4620016891818979
5000054,1,1.4620016891818979
5000054,1,1.4620016891818979
5000054,1,1.463016754917145
5000043,1,1.463649608908309
5000043,1,1.463649608908309
5000054,1,1.466489401603575
5000043,1,1.4671690907681787
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000043,1,1.4676130078315464
5000054,1,1.4681891475359679
5000043,1,1.4683982621785245
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4693627806343916
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000043,1,1.4725316736468201
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.4734581503772313
5000152,1,1.473507626375322
5000152,1,1.473507626375322
5000152,1,1.473507626375322
5000152,1,1.473507626375322
5000152,1,1.473507626375322
5000152,1,1.473507626375322
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000043,1,1.4736007077237634
5000152,1,1.4741435855543197
5000043,1,1.474335376784484
5000043,1,1.474335376784484
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743355047861575
5000043,1,1.4743813082146549
5000043,1,1.4743813082146549
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4762089439319208
5000043,1,1.4781390524180342
5000043,1,1.4783316787842251
5000043,1,1.4783495871329058
5000043,1,1.4783495871329058
5000043,1,1.4783495871329058
5000043,1,1.4783495871329058
5000043,1,1.4783495871329058
5000043,1,1.4783916589153892
5000043,1,1.4788960670269808
5000054,1,1.4789556655822502
5000152,1,1.4795442337878082
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798476371233695
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798489068740557
5000152,1,1.4798508252986387
5000152,1,1.4798508252986387
5000152,1,1.4798508252986387
5000152,1,1.4798508252986387
5000152,1,1.4798508252986387
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.4798516119445744
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.479853537656639
5000152,1,1.4798536597548977
5000152,1,1.4798536597548977
5000152,1,1.4798536597548977
5000152,1,1.4798536597548977
5000152,1,1.4798536597548977
5000152,1,1.4798536597548977
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.4798540878831277
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.479862942836438
5000152,1,1.4798824686351355
5000152,1,1.4798824686351355
5000152,1,1.4798824686351355
5000152,1,1.4798824686351355
5000152,1,1.4798824686351355
5000152,1,1.4798899699827697
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798950136331142
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000152,1,1.4798959065472599
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000054,1,1.4800136673945443
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4813366095848168
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000152,1,1.4814275693568397
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821861195222386
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4821932335045067
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000054,1,1.4822326520745566
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4903505879124428
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907476507405715
5000021,1,1.4907635689849064
5000021,1,1.4907635689849064
5000021,1,1.4907635689849064
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000004,1,1.5070209615043244
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000001,1,1.5100456691378397
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5103224353568143
5000004,1,1.5104237564031895
5000004,1,1.5104390454878929
5000004,1,1.5104390454878929
5000004,1,1.5104390454878929
5000004,1,1.5104390454878929
5000004,1,1.5104390454878929
5000004,1,1.5104390454878929
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000004,1,1.5105718439537565
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000042,1,1.5111023751528811
5000004,1,1.5120690520759146
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000056,1,1.5128758444283361
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000040,1,1.5131601708367426
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000001,1,1.5132247411186577
5000040,1,1.5138175213437846
5000040,1,1.5138175213437846
5000040,1,1.5140064073499333
5000040,1,1.5140064073499333
5000040,1,1.5140064073499333
5000040,1,1.5140064073499333
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000001,1,1.5154945151027768
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000000,1,1.5161897364453667
5000004,1,1.5166243082778934
5000004,1,1.5166243082778934
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000042,1,1.5174856621444
5000040,1,1.5183120139057935
5000040,1,1.5183120139057935
5000040,1,1.5183120139057935
5000040,1,1.5183120139057935
5000040,1,1.5183148923520473
5000040,1,1.5183290546238617
5000040,1,1.5183290573699875
5000040,1,1.5183290573699875
5000040,1,1.5183323585115978
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000056,1,1.5221820441745775
5000040,1,1.5232723835014894
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.53238877592103
5000242,1,1.5331317052224092
5000010,1,1.5368423087259588
5000010,1,1.5368423087259588
5000004,1,1.5373061397053756
5000004,1,1.5373061397053756
5000004,1,1.5373061399899945
5000010,1,1.5380607582065782
5000010,1,1.5380607582065782
5000010,1,1.5380607582065782
5000010,1,1.5380607582065782
5000010,1,1.5380607582065782
5000010,1,1.5380607582065782
5000004,1,1.5381178697660272
5000012,1,1.5382041624136336
5000004,1,1.5382162855576298
5000012,1,1.5384886788256718
5000012,1,1.538495888687598
5000012,1,1.5391096188549673
5000012,1,1.5417957163521405
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000016,1,1.5419743557422585
5000012,1,1.5438081038275486
5000012,1,1.5449654599121234
5000057,1,1.5455913879140657
5000020,1,1.5467157946192565
5000020,1,1.5472119841512781
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000043,1,1.5478091248621098
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000051,1,1.5484384798934194
5000040,1,1.5484850781584047
5000040,1,1.5496356482692109
5000004,1,1.5549881543574566
5000022,1,1.5558772872735172
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.5558777239872068
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.556533876552567
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000022,1,1.5565394639683552
5000061,1,1.5642082702693627
5000061,1,1.5643422618025817
5000012,1,1.5650964447748703
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000045,1,1.5668287353210535
5000049,1,1.5671888074817473
5000049,1,1.5671888074817473
5000012,1,1.5682785404487425
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5001000,1,1.5733343582983665
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000053,1,1.5738843985729891
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5844537838939472
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5847429827871065
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882529612945504
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882650681252901
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000000,1,1.5882713185892092
5000156,1,1.5897624123450402
5000054,1,1.5904122268054743
5000054,1,1.5904122268054743
5000054,1,1.5904122268054743
5000054,1,1.5904122268054743
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000006,1,1.6080603140068372
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000000,1,1.6344940020212215
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000400,1,1.6532668176204468
5000141,1,1.6637831082190075
5000054,1,1.6758971653368002
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7318260025443841
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000000,1,1.7331233468992682
5000043,1,1.764115534431627
5000043,1,1.770689553034865
5000043,1,1.770689553034865
5000043,1,1.770689553034865
